LSOA11CD,LSOA11NM,area,NO2,NOx,PM25,PM10,AQ,IMD,IMD_R,population,pop_density,LAD11NM
E01002408,Hillingdon 019A,0.205947262,26.28172738,40.63571939,10.17838108,15.71541431,287.6632574,31.015,3,1638,7953.49247,Hillingdon
E01002409,Hillingdon 019B,0.237533919,26.42407468,40.85989575,10.20143774,15.79270398,286.4250174,22.359,4,2047,8617.716629,Hillingdon
E01002410,Hillingdon 017A,0.404827758,26.54943582,42.14408687,10.19394693,15.69077853,285.0939197,15.825,6,1883,4651.360886,Hillingdon
E01002411,Hillingdon 022A,0.481763132,23.66094702,33.46778203,9.740664517,14.39484111,317.6485995,23.999,4,1934,4014.420925,Hillingdon
E01002412,Hillingdon 017B,0.717315394,24.47019731,35.59486771,9.854460302,14.80352483,307.8973998,13.287,7,2553,3559.103876,Hillingdon
E01002413,Hillingdon 022B,0.310561956,24.86900033,36.8040234,9.936307586,14.92776961,303.3134614,30.67,3,1612,5190.590701,Hillingdon
E01002414,Hillingdon 015A,0.922159581,24.46460739,36.18207423,9.860994858,14.82001058,306.7753964,8.777,8,3937,4269.326134,Hillingdon
E01002415,Hillingdon 010A,0.268485347,24.0704468,34.49678254,10.11431814,15.54530441,304.5737854,6.957,9,1648,6138.137581,Hillingdon
E01002416,Hillingdon 008A,0.207045467,24.17951489,34.67066034,10.15140914,15.65946441,303.0190397,7.256,9,1740,8403.951193,Hillingdon
E01002417,Hillingdon 008B,0.328257064,23.89395368,34.47205787,10.03661915,14.92096188,309.2377615,6.56,9,1730,5270.259775,Hillingdon
E01002418,Hillingdon 006A,0.279438457,23.70458271,33.77469654,10.07974796,15.01150182,310.2105786,11.922,7,1768,6326.974534,Hillingdon
E01002419,Hillingdon 006B,0.293314467,24.29426915,35.4999292,10.14332889,15.18575556,303.8164001,5.501,10,1583,5396.938016,Hillingdon
E01002420,Hillingdon 008C,0.288072935,23.34619766,32.76273527,9.988108396,14.91080602,314.6880309,13.784,7,1615,5606.219141,Hillingdon
E01002421,Hillingdon 008D,0.344574868,24.08179621,34.5572711,10.13336548,15.32158082,305.4492721,8.993,8,1668,4840.747706,Hillingdon
E01002422,Hillingdon 018A,0.195385118,24.83079567,35.7801885,10.02208218,15.11373597,303.2779685,15.824,6,1530,7830.688514,Hillingdon
E01002423,Hillingdon 018B,0.673748116,24.94950374,36.26799665,9.987430963,15.11951617,302.4174617,13.735,7,1742,2585.535987,Hillingdon
E01002424,Hillingdon 018C,0.369214874,25.1162743,36.59967697,10.03751409,15.31632811,299.8958287,13.456,7,1720,4658.533876,Hillingdon
E01002425,Hillingdon 018D,0.360301264,24.22817272,34.23522251,9.910661558,14.94028531,309.7064814,23.941,4,1866,5178.999311,Hillingdon
E01002426,Hillingdon 021F,0.213456528,26.20174254,39.73995388,10.19867865,15.63974687,289.2715491,17.74,5,1966,9210.306279,Hillingdon
E01002427,Hillingdon 018E,0.205281777,25.55377809,37.79571554,10.09999398,15.35981029,296.066903,13.203,7,1628,7930.562665,Hillingdon
E01002428,Hillingdon 018F,0.585918774,23.8618735,33.25298006,9.861699722,15.06751306,312.3973618,12.152,7,1509,2575.442308,Hillingdon
E01002429,Hillingdon 019C,0.379861302,24.25370982,34.46193964,9.881550124,14.83357712,310.0935244,30.131,3,1478,3890.893845,Hillingdon
E01002430,Hillingdon 007A,0.918396607,22.09631775,30.39191839,9.717627102,14.17963539,330.8810767,6.105,9,1400,1524.395875,Hillingdon
E01002431,Hillingdon 006C,0.278246925,23.34329052,33.12927167,9.995176556,14.72772394,314.9584949,4.924,10,1336,4801.490625,Hillingdon
E01002432,Hillingdon 006D,0.325349213,23.75829596,34.36728653,10.02951984,14.84120615,310.359191,6.636,9,1540,4733.375512,Hillingdon
E01002433,Hillingdon 004A,0.461709326,23.8895261,35.22506921,10.05823323,14.93589234,307.6370414,16.922,6,2459,5325.861661,Hillingdon
E01002434,Hillingdon 007B,0.819009448,22.30275443,31.2934817,9.73437979,14.27221956,327.3778247,5.524,10,1309,1598.272161,Hillingdon
E01002435,Hillingdon 007C,0.355151731,24.19368659,35.98939176,10.11598026,15.17249026,303.599205,4.163,10,1502,4229.178319,Hillingdon
E01002436,Hillingdon 004B,0.458045634,23.36333107,33.99491504,9.970285141,14.78023244,313.1593075,10.954,8,1744,3807.480897,Hillingdon
E01002437,Hillingdon 006E,0.437329231,23.23493227,33.18896292,9.953212411,14.63566176,316.1060862,5.755,10,1377,3148.657581,Hillingdon
E01002438,Hillingdon 003A,3.696309322,18.66601724,23.90065947,9.088432249,12.80757459,380.4585601,12.569,7,1426,385.7902237,Hillingdon
E01002439,Hillingdon 003B,0.70071084,19.46147037,25.89316562,9.230337777,13.15604855,365.6038471,17.002,6,1626,2320.500709,Hillingdon
E01002440,Hillingdon 003C,1.786013818,19.3732711,25.20362805,9.199260787,13.0219489,369.6031626,20.207,5,1510,845.4581843,Hillingdon
E01002441,Hillingdon 003D,7.056743606,20.2078065,26.78860047,9.309976526,13.30456118,357.6394814,23.701,4,1584,224.4661402,Hillingdon
E01002442,Hillingdon 003E,1.981901835,19.27517889,25.05907953,9.174637583,13.00493516,370.9397045,23.76,4,1550,782.0770799,Hillingdon
E01002443,Hillingdon 032A,2.607943119,32.8107033,53.76226205,10.36031301,16.03899048,258.4711699,19.901,5,2047,784.909757,Hillingdon
E01002444,Hillingdon 031A,15.80872677,34.70971082,60.69941747,10.33607873,15.68123768,253.0127883,22.563,4,2266,143.3385517,Hillingdon
E01002445,Hillingdon 029A,0.189945909,29.62352477,48.56487866,10.30820988,16.21577248,268.0015459,30.41,3,1827,9618.527776,Hillingdon
E01002446,Hillingdon 031B,1.958591644,31.05209292,51.4198597,10.30217051,16.22973659,262.8419133,21.888,4,1940,990.5076464,Hillingdon
E01002447,Hillingdon 031C,1.867912857,33.25021895,55.48967822,10.37589694,16.05799858,256.3041163,24.211,4,2351,1258.624026,Hillingdon
E01002448,Hillingdon 032B,0.718583214,33.57687496,56.42974434,10.48268308,16.41115299,252.5743788,18.249,5,2419,3366.34638,Hillingdon
E01002449,Hillingdon 032C,0.37655264,35.03927613,59.87029645,10.41076167,15.86985836,251.4536934,21.375,5,2309,6131.944787,Hillingdon
E01002450,Hillingdon 014A,0.215699576,24.16838462,34.97185458,9.889686263,14.89371217,309.01411,7.627,9,1536,7121.015382,Hillingdon
E01002451,Hillingdon 014B,0.210361141,24.5303732,36.51355901,9.91165794,14.95004943,304.836856,7.125,9,1496,7111.579605,Hillingdon
E01002452,Hillingdon 014C,0.336667402,26.9033509,43.69639559,10.13452743,15.78387919,282.4662332,9.387,8,1519,4511.871329,Hillingdon
E01002453,Hillingdon 014D,0.273857678,23.83234443,33.8459245,9.829866752,14.64178165,314.0848045,11.258,8,1802,6580.060161,Hillingdon
E01002454,Hillingdon 014E,1.650998346,24.90864158,37.04998233,10.03968448,15.95464001,296.4347531,19.651,5,1905,1153.84731,Hillingdon
E01002455,Hillingdon 019D,0.357765756,25.71421908,39.03503807,10.08458757,15.34323291,294.0605157,20.172,5,1913,5347.074084,Hillingdon
E01002456,Hillingdon 017C,0.313679508,25.53500823,39.10720691,10.06936192,15.32321861,294.6723841,19.196,5,1807,5760.656826,Hillingdon
E01002457,Hillingdon 019E,0.226081037,25.48974158,38.88025369,10.04577204,15.23518684,295.8006088,26.837,3,1682,7439.810169,Hillingdon
E01002458,Hillingdon 011A,0.981854144,22.66463207,32.18503011,9.653427319,14.2346204,325.2453909,7.08,9,1427,1453.372691,Hillingdon
E01002459,Hillingdon 011B,0.505885127,22.4263767,31.30683563,9.628936118,14.08989922,329.0814554,3.738,10,1604,3170.680287,Hillingdon
E01002460,Hillingdon 011C,0.379358803,24.06829346,35.50202327,9.890301125,14.84102059,308.6862067,6.577,9,1350,3558.636281,Hillingdon
E01002461,Hillingdon 013A,2.522982205,22.37632855,32.04517722,9.611081023,14.30842377,326.4726842,10.271,8,1497,593.3454453,Hillingdon
E01002462,Hillingdon 011D,0.41752164,23.56018913,34.48182086,9.805276772,14.79391308,313.090205,6.945,9,1477,3537.54119,Hillingdon
E01002463,Hillingdon 013B,0.616134974,25.85642612,41.21566294,9.987996664,15.5566874,290.5059945,7.321,9,1529,2481.599107,Hillingdon
E01002464,Hillingdon 011E,0.787508414,24.737297,37.11756285,9.869165741,15.03428695,303.2064182,6.369,9,1591,2020.295875,Hillingdon
E01002465,Hillingdon 009A,0.299727221,25.28663035,38.81367693,10.18134947,15.74764647,292.546545,10.44,8,1654,5518.350959,Hillingdon
E01002466,Hillingdon 010B,0.230934005,24.30341174,35.29606163,10.12482411,15.60431949,302.0721134,7.607,9,1643,7114.5867,Hillingdon
E01002467,Hillingdon 009B,0.367005145,23.69861837,34.48773478,9.91865226,14.82438201,311.4248031,5.772,10,1511,4117.108498,Hillingdon
E01002468,Hillingdon 010C,0.19757622,24.65058526,36.48323092,10.16608595,15.46269032,299.4650089,6.832,9,1774,8978.813349,Hillingdon
E01002469,Hillingdon 010D,0.233515371,23.94309673,34.6918995,10.03544516,15.10159649,307.6914964,7.97,9,1669,7147.281105,Hillingdon
E01002470,Hillingdon 007D,0.38229269,24.0037324,35.18344329,10.03708127,15.04461101,306.9436636,10.721,8,1870,4891.540038,Hillingdon
E01002471,Hillingdon 008E,0.266737466,23.47869398,33.32915004,9.972001185,14.83988485,313.7036407,7.311,9,1617,6062.140511,Hillingdon
E01002472,Hillingdon 002A,0.532853539,21.51783361,30.32461355,9.560598269,13.85080165,336.7769264,8.241,9,1731,3248.547443,Hillingdon
E01002473,Hillingdon 001A,3.886820445,20.37867284,27.19527522,9.349618072,13.3859752,354.7324137,15.968,6,1585,407.7883253,Hillingdon
E01002474,Hillingdon 002B,0.925557641,21.41568383,29.46414814,9.561460589,13.84329162,339.2758185,10.473,8,1669,1803.237234,Hillingdon
E01002475,Hillingdon 001B,0.750820099,21.1502319,30.11846549,9.485430438,13.77186134,339.9274543,17.647,6,1503,2001.811089,Hillingdon
E01002476,Hillingdon 001C,0.627259137,20.48052895,27.78751964,9.404602425,13.44909291,351.6155909,4.554,10,1590,2534.837528,Hillingdon
E01002477,Hillingdon 001D,0.315070176,21.33316756,29.86900378,9.592719351,13.88012984,338.0466532,9.978,8,1391,4414.889465,Hillingdon
E01002478,Hillingdon 002C,0.367736961,21.65988057,30.55593785,9.628110052,13.94050274,334.464815,7.519,9,1663,4522.25416,Hillingdon
E01002479,Hillingdon 004C,0.781368581,21.39212111,28.86404552,9.569247892,13.87949029,340.5705441,19.628,5,1688,2160.312101,Hillingdon
E01002480,Hillingdon 004D,0.636905511,22.50561482,31.65250292,9.806923929,14.47581713,323.9693837,4.074,10,1727,2711.548213,Hillingdon
E01002481,Hillingdon 004E,0.368518724,22.76084472,32.53257162,9.844973127,14.63300913,319.9751193,19.065,5,1607,4360.701092,Hillingdon
E01002482,Hillingdon 001E,0.635051209,21.52383903,29.78635955,9.627998752,14.06853533,335.967251,3.114,10,1611,2536.803297,Hillingdon
E01002483,Hillingdon 002D,0.360414603,22.8803638,33.41890015,9.854455379,14.56603291,318.1308704,9.321,8,2013,5585.234291,Hillingdon
E01002484,Hillingdon 002E,0.235056293,22.35045836,32.31132532,9.74469931,14.29701424,324.7917635,21.292,5,1363,5798.61097,Hillingdon
E01002485,Hillingdon 002F,0.300717459,23.36853958,35.16256561,9.917970572,14.77118696,311.5671993,15.274,6,1987,6607.531232,Hillingdon
E01002486,Hillingdon 028A,1.024997292,31.05510268,51.752007,10.52887298,16.6022761,258.9365813,24.901,4,2331,2274.15235,Hillingdon
E01002487,Hillingdon 028B,0.193476447,28.51958238,43.87403974,10.25181093,15.73829149,277.8449733,24.08,4,2011,10394.03003,Hillingdon
E01002488,Hillingdon 030B,0.299967149,30.50243862,49.45856763,10.43407585,16.37067919,263.7287575,18.599,5,1828,6094.000644,Hillingdon
E01002489,Hillingdon 030C,0.274497078,30.84651062,50.69558311,10.5486217,16.82371738,259.0185338,15.991,6,2156,7854.364109,Hillingdon
E01002490,Hillingdon 030D,0.337765934,33.58147999,58.70454006,10.81703218,17.52811513,243.5244731,21.801,4,2315,6853.858745,Hillingdon
E01002491,Hillingdon 032D,0.188935001,32.46612737,55.30168654,10.7036275,17.18375348,249.8760184,26.093,4,1793,9490.036187,Hillingdon
E01002492,Hillingdon 030E,0.259579163,32.21582607,54.34312267,10.68534618,17.02881408,251.7892254,21.072,5,1855,7146.182226,Hillingdon
E01002493,Hillingdon 032E,0.175482598,32.66777624,55.55666905,10.66228677,17.09087676,250.095128,31.917,3,1973,11243.28008,Hillingdon
E01002494,Hillingdon 009C,2.657438086,23.82200681,34.12726819,9.878587842,15.31549305,309.3447106,11.192,8,1732,651.7555419,Hillingdon
E01002495,Hillingdon 010E,0.450703482,25.5011212,38.73506917,10.27869117,16.92394981,285.672358,10.037,8,2325,5158.602258,Hillingdon
E01002496,Hillingdon 033A,0.588926869,25.4040338,37.4656976,10.26375372,16.42916117,290.1909698,16.8,6,1877,3187.152936,Hillingdon
E01002497,Hillingdon 033B,0.676012254,25.71796545,38.74334418,10.33183884,17.24537532,283.2477153,15.001,6,2424,3585.733818,Hillingdon
E01002498,Hillingdon 033C,0.395843494,25.01602034,36.54405767,10.23531476,16.31463971,293.4790303,8.295,9,1327,3352.334997,Hillingdon
E01002499,Hillingdon 033D,2.284489106,26.18482577,40.50597211,10.68235296,20.74168576,264.4226631,12.74,7,1841,805.869459,Hillingdon
E01002501,Hillingdon 026B,0.221735539,26.67163206,39.36329847,10.22335781,15.60064446,288.6189937,21.242,5,1725,7779.537764,Hillingdon
E01002502,Hillingdon 026C,0.188786322,26.47730916,39.19187702,10.16420798,15.53242347,290.2022519,29.205,3,1747,9253.848373,Hillingdon
E01002503,Hillingdon 027C,0.191877956,27.01573732,40.15857802,10.24275749,15.69812577,286.0408942,30.981,3,1887,9834.376205,Hillingdon
E01002504,Hillingdon 027D,0.446676488,26.2243862,38.93657144,10.11447174,15.49304473,291.8343949,25.275,4,2888,6465.529479,Hillingdon
E01002505,Hillingdon 026D,0.702352538,28.89042276,46.27354535,10.52863699,16.73949246,267.4088227,36.03,2,1793,2552.849037,Hillingdon
E01002506,Hillingdon 027E,0.284151994,28.57351733,43.99295472,10.40072048,16.21717493,273.9689546,32.981,3,2321,8168.163699,Hillingdon
E01002507,Hillingdon 027F,1.097520172,29.47314977,46.67754505,10.57971798,16.59643181,266.0614302,21.013,5,2040,1858.735768,Hillingdon
E01002508,Hillingdon 026E,0.35523277,27.44949129,42.72175888,10.33378281,15.99097334,279.5629847,34.585,2,2174,6119.930891,Hillingdon
E01002509,Hillingdon 017D,0.45325685,23.8237602,34.18321262,9.79626414,14.64930059,313.7530827,8.183,9,1425,3143.912773,Hillingdon
E01002511,Hillingdon 017E,0.246945786,26.55040092,42.35187201,10.22594063,15.74252807,284.2993054,23.569,4,1555,6296.92868,Hillingdon
E01002512,Hillingdon 013C,1.183637187,24.32117244,36.60061517,9.888551424,15.23654507,303.925872,6.058,9,1918,1620.42898,Hillingdon
E01002513,Hillingdon 013D,0.564331419,25.64798024,40.18197942,9.959013973,15.30663986,293.9824263,12.172,7,1363,2415.247415,Hillingdon
E01002514,Hillingdon 015C,0.286344024,23.51761824,34.46748684,9.836850134,14.69574653,313.5237929,12.343,7,2208,7711.00429,Hillingdon
E01002515,Hillingdon 015D,0.623825269,24.32284228,36.2058,9.900705767,14.93608917,306.1184202,21.833,4,2310,3702.959973,Hillingdon
E01002516,Hillingdon 013E,0.584848187,23.55636128,33.48560888,9.757156652,14.52550682,316.9924524,7.515,9,1515,2590.415825,Hillingdon
E01002518,Hillingdon 022C,0.224158749,24.30623402,35.73314818,9.861115718,14.69689998,308.695993,10.195,8,1457,6499.857844,Hillingdon
E01002519,Hillingdon 022D,0.636500549,23.07618966,32.36322402,9.668533168,14.22182389,323.4525829,29.904,3,1538,2416.33727,Hillingdon
E01002520,Hillingdon 016B,0.514330496,22.57027253,31.70155373,9.650216675,14.40831015,325.5464833,19.737,5,1805,3509.416638,Hillingdon
E01002521,Hillingdon 016C,0.540596713,24.58367288,37.90256838,9.953866194,15.15182769,301.010649,29.236,3,2083,3853.149587,Hillingdon
E01002523,Hillingdon 016D,0.168143456,24.3862483,36.94039247,9.94849443,15.06772839,303.5740341,17.141,6,1776,10562.40927,Hillingdon
E01002525,Hillingdon 029B,0.50716518,25.96378784,38.21713458,9.865270295,14.73344623,299.9916796,19.294,5,1788,3525.47862,Hillingdon
E01002526,Hillingdon 028C,0.297467958,27.01738461,40.2189799,10.11336528,15.22198799,289.5993048,28.751,3,2828,9506.906275,Hillingdon
E01002527,Hillingdon 031D,0.872837281,26.70067899,40.72871296,9.836063615,14.89844932,294.0021264,27.692,3,1764,2020.995251,Hillingdon
E01002528,Hillingdon 028D,0.347365434,28.94545789,45.934846,10.31074554,15.87707041,273.5467978,35.075,2,1801,5184.741557,Hillingdon
E01002529,Hillingdon 029C,0.256277748,27.05356853,41.97667144,10.10463227,15.32692138,286.7792773,20.428,5,2621,10227.18523,Hillingdon
E01002530,Hillingdon 029D,0.267570019,29.62389263,48.78074203,10.18120262,16.03159164,269.7906111,35.344,2,1819,6798.220541,Hillingdon
E01002531,Hillingdon 029E,0.345499337,25.05444942,36.51019435,9.765875129,14.49489199,307.3815665,17.549,6,1701,4923.30901,Hillingdon
E01002532,Hillingdon 028E,0.592243474,27.91777101,42.98045002,10.29172004,16.07763644,278.1358182,28.501,3,4515,7623.553819,Hillingdon
E01002533,Hillingdon 005A,1.337664704,20.94703541,28.15284173,9.439102938,13.62523375,347.1681936,17.077,6,1436,1073.512664,Hillingdon
E01002534,Hillingdon 005B,0.404242722,22.28541553,30.89238553,9.70235905,14.17375132,329.2526459,9.663,8,1448,3582.006357,Hillingdon
E01002535,Hillingdon 007E,0.411847393,25.104137,39.09230562,10.19637296,15.54415857,293.5662408,8.346,9,2156,5234.948766,Hillingdon
E01002536,Hillingdon 009D,0.394082279,23.58496634,34.48763926,9.851038797,14.58467577,313.8001016,9.06,8,1564,3968.714364,Hillingdon
E01002537,Hillingdon 009E,0.448371826,23.6330142,34.5545582,9.829127208,14.57119666,313.814514,7.147,9,2315,5163.12548,Hillingdon
E01002538,Hillingdon 005C,1.030011443,21.57880237,29.8310951,9.564792561,13.90440543,337.3331488,12.169,7,1594,1547.555622,Hillingdon
E01002539,Hillingdon 005D,0.372084942,22.2895149,31.28163399,9.720566198,14.2139597,327.9442083,7.115,9,1673,4496.285146,Hillingdon
E01002540,Hillingdon 020C,0.228818036,26.55828266,39.93117639,10.20092036,15.6606997,288.0001751,27.799,3,1894,8277.319545,Hillingdon
E01002541,Hillingdon 023A,0.382601506,25.93673761,37.87994806,10.15382079,15.44555131,294.0131781,14.753,6,2067,5402.487889,Hillingdon
E01002542,Hillingdon 020D,0.179822503,25.94712887,38.26117492,10.14060323,15.42688983,293.6343573,29.802,3,2222,12356.62922,Hillingdon
E01002543,Hillingdon 020E,0.264579782,27.22516209,41.70175773,10.26548969,15.81283866,282.785115,30.671,3,1965,7426.871326,Hillingdon
E01002544,Hillingdon 023B,0.614644746,25.58938821,36.65207122,10.11693736,15.36297931,297.5855326,14.322,6,1896,3084.708706,Hillingdon
E01002545,Hillingdon 023C,0.289378377,27.23609834,41.45577616,10.28421798,15.88041461,282.5664589,42.956,2,1561,5394.321496,Hillingdon
E01002546,Hillingdon 023D,0.189676415,30.19546102,50.62704391,10.67957086,17.10919657,257.9815061,19.602,5,1769,9326.409951,Hillingdon
E01002547,Hillingdon 023E,0.180337525,27.80456187,43.53385764,10.43977306,16.52717834,274.3708326,25.05,4,1746,9681.845196,Hillingdon
E01002548,Hillingdon 025A,1.153870657,25.84908851,38.18624769,10.1659385,16.57697635,288.096028,32.004,3,1643,1423.903095,Hillingdon
E01002549,Hillingdon 025B,0.59926635,26.72251349,41.4474378,10.27751778,16.54551237,280.6551597,21.154,5,1797,2998.666617,Hillingdon
E01002550,Hillingdon 022E,0.243436111,24.07197992,34.23749475,9.816313358,14.58561846,313.0945281,29.539,3,1932,7936.373899,Hillingdon
E01002551,Hillingdon 025C,0.319002234,24.64867837,35.75494657,9.941874295,15.18323886,304.1775055,21.816,4,1990,6238.200833,Hillingdon
E01002552,Hillingdon 025D,0.263000067,25.70790518,38.89983367,10.09388561,15.45738339,293.5786703,29.289,3,1689,6422.051595,Hillingdon
E01002553,Hillingdon 025E,0.187975676,25.23588979,37.41732547,10.0582685,15.53703999,296.9267779,36.121,2,1662,8841.56947,Hillingdon
E01002554,Hillingdon 022F,1.25154391,24.33617525,35.15468328,9.759719192,14.50942231,311.661486,27.843,3,3736,2985.113003,Hillingdon
E01002555,Hounslow 022A,0.709231873,29.91584811,46.71911755,10.22454806,15.97848375,271.057861,14.607,6,2025,2855.201632,Hounslow
E01002556,Hounslow 022B,0.199898119,27.78571609,42.10102237,10.30969168,17.11351467,274.5696669,16.965,6,1667,8339.248049,Hounslow
E01002557,Hounslow 023A,0.334265221,29.43170691,46.80794075,10.3646129,16.36991466,268.8373755,25.437,4,1884,5636.242972,Hounslow
E01002558,Hounslow 023B,0.236058691,28.26783158,43.74805842,10.35372344,17.11840821,271.1901408,23.82,4,2296,9726.394703,Hounslow
E01002559,Hounslow 023C,2.380585911,26.04989816,38.85038774,10.03819973,15.67097538,292.1499718,25.75,4,2559,1074.945453,Hounslow
E01002560,Hounslow 023D,0.341936945,25.53100926,37.00356475,10.24238578,18.07416547,283.7587338,28.577,3,1745,5103.280076,Hounslow
E01002561,Hounslow 023E,0.240489771,24.4770496,34.51583411,10.02053962,16.73405407,298.4118207,34.677,2,1421,5908.775211,Hounslow
E01002562,Hounslow 003A,0.956577257,28.99331632,45.53054553,10.96554467,19.35424721,254.3515169,32.826,3,1409,1472.959963,Hounslow
E01002563,Hounslow 006A,0.504466886,31.35089596,53.30872495,11.19233338,18.51670242,244.2541952,15.794,6,1606,3183.558812,Hounslow
E01002564,Hounslow 003B,0.240875118,32.7926588,58.10305289,11.48089914,19.82932343,231.9583032,34.25,2,1786,7414.630529,Hounslow
E01002565,Hounslow 006B,0.453113189,35.01335904,65.41392695,11.74790156,20.51499895,220.5612227,18.186,5,2999,6618.655281,Hounslow
E01002566,Hounslow 003C,0.588478385,34.38359862,63.66767829,11.76134808,20.95932711,220.9747868,34.247,2,3109,5283.116726,Hounslow
E01002567,Hounslow 006C,0.218389664,28.48488838,44.28311238,10.71029614,17.28895949,266.5019902,21.331,5,1727,7907.883408,Hounslow
E01002568,Hounslow 003D,0.199918083,33.07129106,59.7729191,11.50880215,19.96410023,229.858335,31.74,3,3431,17162.02934,Hounslow
E01002569,Hounslow 001A,0.205000889,40.17901064,88.67417803,12.74080565,22.43720824,194.3261544,9.196,8,2014,9824.347657,Hounslow
E01002570,Hounslow 001B,0.147027708,31.80684689,55.67357614,11.27251754,18.26157125,242.1275997,13.41,7,1657,11269.98457,Hounslow
E01002571,Hounslow 007A,0.199402003,30.71102054,50.73328598,11.08655963,17.67253351,251.4799005,5.356,10,1325,6644.868041,Hounslow
E01002572,Hounslow 007B,0.904677747,27.4790011,41.19492525,10.57284156,16.19141336,278.4140958,30.321,3,1573,1738.740678,Hounslow
E01002573,Hounslow 001C,0.18088301,30.18222696,48.00016625,11.07449377,17.61294842,255.21347,12.117,7,1538,8502.733358,Hounslow
E01002574,Hounslow 001D,0.161660773,30.08968805,47.43387258,11.13911841,18.13792129,253.3775666,10.811,8,1548,9575.606846,Hounslow
E01002575,Hounslow 001E,0.227149183,35.72446298,69.87830907,11.90981546,20.36034652,216.8992618,7.341,9,1727,7602.932914,Hounslow
E01002576,Hounslow 008A,0.183577376,29.35689516,46.98445411,10.9070717,17.16844207,260.8980019,21.712,4,1658,9031.614025,Hounslow
E01002577,Hounslow 007C,0.353470217,31.61467888,54.16120297,11.26896712,18.23322538,243.670995,12.295,7,1557,4404.89729,Hounslow
E01002578,Hounslow 007D,0.501058403,27.8379216,42.17197021,10.63379256,16.37899248,275.0101845,10.479,8,1427,2847.971399,Hounslow
E01002579,Hounslow 008B,0.406362223,27.4748046,41.26144744,10.57065819,16.15523581,278.5316306,9.854,8,1728,4252.363782,Hounslow
E01002580,Hounslow 008C,0.114869103,33.58456122,61.0192356,11.44977298,19.30884082,230.8751164,24.639,4,1460,12710.11924,Hounslow
E01002581,Hounslow 008D,0.183918024,31.20273206,52.95242382,11.19122983,18.36770606,245.3487826,11.422,7,1879,10216.50819,Hounslow
E01002582,Hounslow 008E,0.174594128,29.51276919,47.58043081,10.94664166,17.44926951,258.5302708,12.129,7,1671,9570.768627,Hounslow
E01002583,Hounslow 013A,0.405804741,31.89456677,53.08226826,10.66653237,16.91893053,253.9012702,23.659,4,1703,4196.599563,Hounslow
E01002584,Hounslow 013B,0.331217279,30.94928595,48.9978709,10.33096748,15.98463718,266.0472989,18.791,5,2073,6258.73144,Hounslow
E01002585,Hounslow 013C,0.20439865,32.777427,56.71940065,10.89575018,17.73730314,244.6178539,28.48,3,1814,8874.814002,Hounslow
E01002586,Hounslow 013D,0.421100501,30.615183,49.05233039,10.46985891,16.62599811,262.4011973,16.639,6,1878,4459.742969,Hounslow
E01002587,Hounslow 016A,0.230183387,30.88615703,51.73402605,10.65133055,17.09065225,256.0965802,24.141,4,2167,9414.232841,Hounslow
E01002588,Hounslow 016B,0.138126986,28.57102909,44.29626031,10.3541731,16.36966904,273.3031836,37.79,2,1866,13509.308,Hounslow
E01002589,Hounslow 013E,0.986025912,27.86257687,42.38804344,10.29708236,16.41750178,277.2873172,23.215,4,2367,2400.545432,Hounslow
E01002590,Hounslow 022C,0.355915733,26.0881969,38.39984764,10.25654556,17.30411708,283.1851961,18.708,5,2045,5745.742061,Hounslow
E01002591,Hounslow 024A,0.325824249,24.99116851,35.85604082,10.03259627,15.20847603,302.0897279,21.737,4,1786,5481.482755,Hounslow
E01002592,Hounslow 022D,1.726267385,29.02622412,45.16045479,10.34085627,16.53081024,270.785103,24.445,4,2171,1257.626726,Hounslow
E01002593,Hounslow 024B,0.443839244,26.61486972,40.67446976,10.29266702,16.29921688,282.9286613,23.759,4,2179,4909.435186,Hounslow
E01002594,Hounslow 024C,0.270894266,27.30945659,42.51868681,10.38671608,16.3986407,277.7182276,21.842,4,2070,7641.357741,Hounslow
E01002595,Hounslow 022E,0.270496199,27.02109596,40.75530335,10.31327017,16.69843361,279.8213506,27.052,3,2047,7567.573978,Hounslow
E01002596,Hounslow 027A,0.459571379,24.3675369,34.89476445,9.978370358,15.85986321,302.5907731,24.229,4,1867,4062.481012,Hounslow
E01002598,Hounslow 025B,0.223135364,25.06014666,37.00734782,10.09398222,15.50369029,297.9019985,25.724,4,2123,9514.404011,Hounslow
E01002599,Hounslow 025C,0.18223131,24.56055912,35.23693941,10.06821116,16.09033379,299.487413,26.574,4,1596,8758.099818,Hounslow
E01002600,Hounslow 025D,0.159142157,24.28904102,34.88395204,9.992004245,15.44907278,304.8327498,27.138,3,1518,9538.641583,Hounslow
E01002601,Hounslow 027B,1.561922634,23.21193017,32.30316662,9.774739168,14.71429751,319.1535331,16.844,6,2106,1348.33823,Hounslow
E01002602,Hounslow 027C,0.21136948,23.597743,33.54050104,9.838167067,14.50620132,316.1132423,15.557,6,1434,6784.32855,Hounslow
E01002603,Hounslow 025E,0.222148418,25.10246966,36.23691278,10.23727972,17.77990646,287.3451222,26.622,3,1928,8678.88242,Hounslow
E01002604,Hounslow 026A,0.299087681,27.32905817,44.17684071,10.39572788,15.84354687,278.39337,35.261,2,1610,5383.036827,Hounslow
E01002605,Hounslow 026B,0.327224854,27.63700927,44.80703197,10.43955215,16.03023597,275.7111528,31.415,3,2060,6295.36533,Hounslow
